Feature_1,Feature_2,Label
0.23617661,0.27496156,0
0.29072666,0.22811724,0
0.34834194,0.53250897,1
0.26955217,0.528137,1
0.5955989,0.6303716,1
0.47091338,0.33727333,1
0.49003494,0.35443223,1
0.9175523,0.55416036,0
0.8537977,0.5018429,0
0.168167,0.6262082,0
0.7676967,0.17344025,0
0.79696053,0.7059474,0
0.39314896,0.84631187,0
0.8512302,0.6530136,0
0.36545235,0.35738948,1
0.76801234,0.72193754,0
0.447423,0.31610677,1
0.5517478,0.3440007,1
0.506478,0.33845013,1
0.65041775,0.6267977,1
0.16290471,0.6902564,0
0.8210078,0.28311428,0
0.5513639,0.8949823,0
0.5777814,0.72157466,1
0.4092404,0.26949134,1
0.44964588,0.73863035,1
0.6893392,0.5622667,1
0.16983047,0.61265033,0
0.5809818,0.29851472,1
0.6011967,0.30578384,1
0.6957241,0.57010067,1
0.53805584,0.85967827,0
0.14533612,0.5757656,0
0.5052143,0.65123624,1
0.6510589,0.41612843,1
0.73094857,0.5746648,1
0.8841897,0.5942408,0
0.65648013,0.62838984,1
0.7937559,0.75382066,0
0.7514367,0.7906238,0
0.59580755,0.40610456,1
0.87769353,0.32782158,0
0.70110184,0.6024502,1
0.78979874,0.7811743,0
0.5491135,0.6050382,1
0.59342384,0.35400698,1
0.45087436,0.28008354,1
0.71484673,0.44518927,1
0.50309336,0.1683779,0
0.84378767,0.4973324,0
0.48020512,0.31305438,1
0.6325238,0.78674066,0
0.7056322,0.9037185,0
0.6144057,0.30451903,1
0.38185945,0.22563156,0
0.37206298,0.1645745,0
0.32169116,0.5859863,1
0.43048465,0.36749378,1
0.53987616,0.6716645,1
0.6176068,0.56191427,1
0.12755355,0.28885892,0
0.7202927,0.74264055,0
0.5808503,0.7389157,1
0.9092211,0.42330277,0
0.62508017,0.13150832,0
0.70527,0.850501,0
0.6462036,0.8772152,0
0.6568876,0.5731316,1
0.30718133,0.4619079,1
0.5549283,0.84265244,0
0.36648262,0.6229698,1
0.36484537,0.52848566,1
0.37629378,0.17069745,0
0.65420175,0.63511896,1
0.6807173,0.48957583,1
0.6584168,0.555563,1
0.6442774,0.90911835,0
0.37173185,0.71457464,1
0.6586254,0.38541606,1
0.54188246,0.32273948,1
0.61983114,0.072899126,0
0.5479858,0.37873232,1
0.71273714,0.602597,1
0.083083466,0.4087645,0
0.59698814,0.20292443,0
0.80434626,0.4168643,1
0.3569081,0.32088017,1
0.619268,0.6577202,1
0.5808351,0.7217896,1
0.4307639,0.6901061,1
0.5695377,0.14254266,0
0.53013617,0.29280433,1
0.33169895,0.4458311,1
0.19234037,0.6516092,0
0.40375125,0.37754515,1
0.48610646,0.6279807,1
0.29491135,0.78289545,0
0.6155544,0.9119405,0
0.52060336,0.35421884,1
0.27925667,0.78917015,0
0.50211823,0.9236737,0
0.6625156,0.1490422,0
0.14761879,0.35110694,0
0.7211476,0.5488161,1
0.40319508,0.6132571,1
0.56214225,0.2524395,1
0.7472374,0.28287646,0
0.32966092,0.22003704,0
0.36166012,0.35461348,1
0.44101653,0.68680584,1
0.15993515,0.6847155,0
0.6444237,0.38874555,1
0.5587753,0.9267359,0
0.19815053,0.6480644,0
0.43167788,0.7025718,1
0.73835516,0.27800664,0
0.23493895,0.7593071,0
0.6200417,0.35430792,1
0.2870287,0.5316234,1
0.5367243,0.6276362,1
0.37052512,0.4021867,1
0.25798562,0.2585658,0
0.71868676,0.7864402,0
0.091247305,0.63272107,0
0.7402827,0.20803665,0
0.74953073,0.24437924,0
0.50330806,0.3388211,1
0.20220675,0.48674268,0
0.16176088,0.4847859,0
0.34547016,0.85943305,0
0.58148384,0.87479144,0
0.5341296,0.3533848,1
0.50778943,0.36028576,1
0.42066425,0.6486297,1
0.6586907,0.6634277,1
0.11156352,0.43245006,0
0.5375837,0.70426714,1
0.26293287,0.77774996,0
0.74871814,0.7376949,0
0.88975525,0.42476892,0
0.39438787,0.10221998,0
0.7108842,0.21165197,0
0.74796546,0.30460745,0
0.7010002,0.8709558,0
0.75594044,0.2698267,0
0.20322476,0.7504007,0
0.63089466,0.8411305,0
0.9144294,0.3637213,0
0.2624962,0.77984846,0
0.18515278,0.5244819,0
0.7209221,0.82013154,0
0.7507111,0.46092978,1
0.5835099,0.29619768,1
0.7407993,0.54646146,1
0.69333935,0.6317797,1
0.5896906,0.7657052,1
0.33863983,0.53313184,1
0.5795454,0.7345783,1
0.6877107,0.37519065,1
0.24770686,0.7449957,0
0.40604997,0.86488193,0
0.1488681,0.52794003,0
0.7031715,0.43706605,1
0.33648717,0.16063765,0
0.3570954,0.38161725,1
0.34447202,0.4251601,1
0.33920008,0.37896565,1
0.36831233,0.48493353,1
0.6653237,0.5276286,1
0.26293892,0.8661461,0
0.3375776,0.17321073,0
0.35134906,0.62708175,1
0.4389457,0.8765249,0
0.16261137,0.6129445,0
0.39486596,0.14904614,0
0.7555616,0.80231124,0
0.67165774,0.442029,1
0.1683586,0.708995,0
0.6466222,0.704707,1
0.43492383,0.6556154,1
0.37279645,0.5790476,1
0.59862494,0.43941563,1
0.59103066,0.624263,1
0.54236645,0.8357507,0
0.6709876,0.35177082,1
0.72800475,0.5327797,1
0.36994156,0.64247084,1
0.9012904,0.52145094,0
0.8164888,0.39104497,0
0.31230706,0.43235642,1
0.41978365,0.15969892,0
0.39444697,0.35090795,1
0.27339968,0.7741293,0
0.5193795,0.70906377,1
0.484785,0.39720064,1
0.59684676,0.31857595,1
0.6604799,0.41445497,1
0.5694989,0.31351188,1
0.7010459,0.29345393,0
0.14341776,0.5244534,0
0.80581015,0.3127205,0
0.36665514,0.45771188,1
0.8131802,0.77023304,0
0.71795577,0.48664173,1
0.6792189,0.5136534,1
0.8395295,0.59791136,0
0.27026102,0.841981,0
0.3356291,0.57220817,1
0.607549,0.8826716,0
0.35319287,0.8187667,0
0.4187265,0.6214124,1
0.18780655,0.34676102,0
0.6532249,0.6966891,1
0.560886,0.9476033,0
0.8516039,0.7040248,0
0.7370437,0.4747617,1
0.31998548,0.4529731,1
0.5775081,0.1739405,0
0.7058432,0.75347906,0
0.4111063,0.12728696,0
0.34442207,0.48700568,1
0.84126484,0.76555175,0
0.864113,0.78927016,0
0.5898989,0.14622174,0
0.61745846,0.42549008,1
0.47744748,0.8556257,0
0.38627037,0.08472464,0
0.63925636,0.84223783,0
0.75133735,0.4316556,1
0.44556397,0.8490766,0
0.41524357,0.85371715,0
0.33316025,0.4617851,1
0.4164513,0.6875594,1
0.36037254,0.771467,1
0.63991344,0.6676466,1
0.6368528,0.72588485,1
0.17627703,0.3683383,0
0.66384345,0.34507605,1
0.38079968,0.55849016,1
0.38189378,0.8804399,0
0.79181767,0.5088002,0
0.20605256,0.48221135,0
0.41490635,0.5922805,1
0.6437364,0.54070365,1
0.83387536,0.7178368,0
0.6652054,0.82408243,0
0.37500107,0.4458591,1
0.62489665,0.77981657,0
0.73059016,0.44564736,1
0.38669205,0.940155,0
0.45676458,0.70097864,1
0.49652854,0.664414,1
0.30791393,0.44958365,1
0.11846946,0.3673738,0
0.44591352,0.38020417,1
0.52250093,0.3194813,1
0.70865536,0.46233672,1
0.59040374,0.70071006,1
0.4163646,0.6591503,1
0.3811213,0.42814398,1
0.8265477,0.32909128,0
0.6783106,0.68827546,1
0.23956831,0.2413443,0
0.56678045,0.8856828,0
0.60109746,0.3233396,1
0.4402205,0.82115716,0
0.6640766,0.5785084,1
0.54341954,0.67624074,1
0.622216,0.40341738,1
0.34448734,0.3846062,1
0.113004215,0.7011614,0
0.20977351,0.6369534,0
0.6433012,0.58508193,1
0.68454707,0.7493855,0
0.5191184,0.68090594,1
0.39091533,0.7637777,0
0.29846355,0.79828143,0
0.35805836,0.12817873,0
0.56882083,0.37335956,1
0.52708846,0.34980753,1
0.49396706,0.32286382,1
0.59949046,0.6603201,1
0.18368272,0.48579195,0
0.47510865,0.73070484,1
0.5081736,0.30039275,1
0.71435463,0.23677394,0
0.52756727,0.85470545,0
0.91352457,0.30822375,0
0.2427567,0.7371286,0
0.68587726,0.4524962,1
0.16839695,0.32807553,0
0.49602234,0.84323955,0
0.77100027,0.78752965,0
0.77035517,0.5166298,1
0.19480874,0.33952573,0
0.34280774,0.6399573,1
0.757854,0.75798005,0
0.6087693,0.8882313,0
0.55123204,0.15552239,0
0.4784841,0.6957752,1
0.8269705,0.39254445,0
0.66538984,0.82098657,0
0.7151056,0.6172285,1
0.42502487,0.3289645,1
0.5956456,0.6625515,1
0.3705611,0.71398443,1
0.57418025,0.6982297,1
0.6693942,0.32825428,1
0.14530979,0.7033428,0
0.6108605,0.6310557,1
0.2351098,0.34206223,0
0.6364679,0.3711717,1
0.70454746,0.19628699,0
0.58915544,0.3603315,1
0.7046499,0.58523804,1
0.59445727,0.82445455,0
0.3258853,0.14517774,0
0.49281853,0.62008435,1
0.88772583,0.38900632,0
0.5219422,0.6264866,1
0.6717148,0.12556143,0
0.34247917,0.5833515,1
0.44644564,0.5623248,1
0.6751574,0.31688124,1
0.3452795,0.09941011,0
0.08902816,0.56945217,0
0.3246273,0.20603727,0
0.71463776,0.50971067,1
0.51565355,0.84968555,0
0.3456235,0.82012564,0
0.77133626,0.27094156,0
0.9096351,0.58122224,0
0.32976928,0.5722204,1
0.8254544,0.3855511,0
0.22168191,0.7033628,0
0.44010448,0.39166117,1
0.56680304,0.40454552,1
0.6254271,0.70526546,1
0.12653248,0.6204799,0
0.6005211,0.5901376,1
0.5798879,0.34893396,1
0.44011962,0.6636577,1
0.828346,0.62594837,0
0.8515835,0.26991162,0
0.39896554,0.70298445,1
0.24635404,0.20766534,0
0.14971296,0.76802605,0
0.13403541,0.41528076,0
0.34772572,0.430025,1
0.84920514,0.47576946,0
0.36549446,0.65279996,1
0.3192892,0.778881,0
0.12669754,0.56570566,0
0.2883193,0.5307162,1
0.62792635,0.77440536,0
0.5196262,0.3356833,1
0.6480065,0.4396579,1
0.46634144,0.15850748,0
0.8514419,0.7415122,0
0.9025569,0.4388097,0
0.10604277,0.72074246,0
0.6558614,0.5434756,1
0.39825764,0.9120378,0
0.27379256,0.37479064,1
0.91938394,0.58560914,0
0.47340286,0.1980966,0
0.42238227,0.37474558,1
0.34942028,0.54664224,1
0.34677878,0.46480104,1
0.653874,0.35481876,1
0.64024734,0.38434815,1
0.31011382,0.5050345,1
0.31147045,0.5645954,1
0.40462032,0.38989237,1
0.33240703,0.5014262,1
0.33213407,0.51046824,1
0.64676315,0.60939467,1
0.56891483,0.5940709,1
0.7512366,0.45994195,1
0.32059667,0.47641602,1
0.91246414,0.4122043,0
0.76733214,0.8336215,0
0.41347474,0.62622225,1
0.16068351,0.6868915,0
0.3854113,0.43536714,1
0.8959282,0.5143623,0
0.6805695,0.32683975,1
0.43711284,0.85505146,0
0.6016458,0.68840134,1
0.5223616,0.7627949,1
0.8658534,0.37686455,0
0.6022578,0.33812898,1
0.8945301,0.7519853,0
0.50439394,0.9163497,0
0.773321,0.35504854,0
0.3545122,0.36871696,1
0.75482154,0.23691218,0
0.38395962,0.6785965,1
0.30847713,0.55728376,1
0.7940009,0.7123612,0
0.38263306,0.45385587,1
0.33644933,0.405837,1
0.6643598,0.5479257,1
0.2576688,0.74883384,0
0.22704345,0.7763816,0
0.21956372,0.67844564,0
0.3409786,0.45572504,1
0.4250857,0.27917543,1
0.84188634,0.4224944,0
0.31616837,0.46179837,1
0.297353,0.46098098,1
0.33462963,0.4873303,1
0.18251406,0.6318401,0
0.27849615,0.63291115,1
0.8182736,0.63740915,0
0.6279077,0.69993615,1
0.92392445,0.33596098,0
0.375352,0.38519767,1
0.1978479,0.24251047,0
0.35067153,0.36042064,1
0.6224429,0.40202305,1
0.3222976,0.38937497,1
0.58010656,0.701658,1
0.4581319,0.74358267,1
0.45189485,0.64388454,1
0.35716325,0.81851834,0
0.59941125,0.6619163,1
0.30714145,0.533268,1
0.6788426,0.5706226,1
0.6670865,0.53522265,1
0.7306931,0.57051706,1
0.8663522,0.71273416,0
0.46820918,0.6242606,1
0.8372741,0.35214615,0
0.5451591,0.8917277,0
0.8704018,0.35230607,0
0.5620557,0.68493503,1
0.73252815,0.2239564,0
0.5449202,0.64490527,1
0.073824644,0.37855774,0
0.4724588,0.6841837,1
0.47442263,0.5766337,1
0.6243505,0.6688896,1
0.25678882,0.7738699,0
0.2972799,0.62901163,1
0.6775629,0.5819377,1
0.42362344,0.6915157,1
0.44736496,0.8250745,0
0.7308137,0.56861424,1
0.53826916,0.7309819,1
0.5817037,0.9128819,0
0.73563254,0.51915836,1
0.5132474,0.29964554,1
0.38166672,0.47209173,1
0.6975723,0.48896444,1
0.80768925,0.7499579,0
0.2322318,0.2792591,0
0.71955967,0.587795,1
0.7419229,0.21258785,0
0.14514121,0.47550017,0
0.8423692,0.82144016,0
0.321001,0.5473549,1
0.40158468,0.3252212,1
0.63466024,0.64762473,1
0.34640536,0.37329224,1
0.6097968,0.592266,1
0.23735785,0.6935243,0
0.6703823,0.5593974,1
0.45748246,0.6720204,1
0.47438002,0.1568321,0
0.45421132,0.7656745,1
0.6706618,0.6700598,1
0.34418815,0.53414005,1
0.31962386,0.55270064,1
0.51933926,0.7119156,1
0.4929627,0.84538466,0
0.17139454,0.37128463,0
0.69023836,0.6144673,1
0.6384024,0.32080185,1
0.5348342,0.14973946,0
0.758901,0.24094102,0
0.23134722,0.76975656,0
0.7279986,0.83081883,0
0.49101645,0.59645057,1
0.3663438,0.80273205,0
0.38963905,0.601791,1
0.32615796,0.3915588,1
0.56774586,0.91050154,0
0.686168,0.6735934,1
0.29308146,0.4272874,1
0.5981125,0.66891825,1
0.643994,0.26316744,1
0.7243122,0.47912106,1
0.35706404,0.19413918,0
0.62625074,0.46644834,1
0.6217132,0.5774509,1
0.26002243,0.30519277,0
0.63756394,0.29281315,1
0.5616573,0.34224412,1
0.18089014,0.29468864,0
0.65562844,0.60514855,1
0.5177665,0.6775607,1
0.690573,0.50713444,1
0.5635148,0.8331046,0
0.64001966,0.42940807,1
0.48833942,0.682453,1
0.36356953,0.5873455,1
0.6868011,0.49331787,1
0.89362013,0.5869957,0
0.37776092,0.656053,1
0.30106854,0.42863837,1
0.71936893,0.4534944,1
0.13403648,0.36409283,0
0.5879546,0.64660466,1
0.41147336,0.41037983,1
0.60250825,0.15364698,0
0.28653392,0.19310941,0
0.37442112,0.4471268,1
0.36513063,0.5577191,1
0.6719125,0.20706552,0
0.68544436,0.520812,1
0.3700831,0.61632454,1
0.59710115,0.6985869,1
0.366789,0.21111122,0
0.55141634,0.11240654,0
0.8559604,0.38931468,0
0.6887246,0.36611384,1
0.4782556,0.13123904,0
0.40748423,0.3445522,1
0.7209082,0.2289883,0
0.40052506,0.48375764,1
0.54822797,0.2488615,1
0.8319917,0.6095209,0
0.5936265,0.85426253,0
0.15341632,0.31591365,0
0.6243011,0.12099889,0
0.3103697,0.54062086,1
0.70227146,0.6034298,1
0.6040174,0.7184173,1
0.49195263,0.874517,0
0.6316309,0.14788523,0
0.5810292,0.39032754,1
0.6567035,0.6490796,1
0.74301034,0.2034316,0
0.3765778,0.154547,0
0.67879283,0.26272058,0
0.33544552,0.1800219,0
0.9127867,0.5906127,0
0.5804468,0.32823956,1
0.82803774,0.28247827,0
0.28324246,0.49288708,1
0.4372074,0.31758434,1
0.5877939,0.27431667,1
0.6385724,0.12448219,0
0.22223783,0.2074304,0
0.6693384,0.49985245,1
0.5293836,0.67035824,1
0.76940894,0.74201494,0
0.59411377,0.5962207,1
0.50293237,0.3368015,1
0.41359195,0.61633515,1
0.5810967,0.25491214,1
0.3159435,0.5436245,1
0.32268003,0.6750175,1
0.6745999,0.9190605,0
0.35041606,0.40576082,1
0.37471646,0.19322312,0
0.15806806,0.59408313,0
0.78283274,0.7697011,0
0.6483457,0.78516597,0
0.66047674,0.6400594,1
0.7663246,0.7668209,0
0.4849046,0.6474632,1
0.64678586,0.53623825,1
0.27807155,0.4450874,1
0.7380741,0.2278638,0
0.31152153,0.832651,0
0.2262479,0.26962453,0
0.3247523,0.3958428,1
0.6510928,0.08916951,0
0.14787044,0.23457944,0
0.37042382,0.82298154,0
0.5606032,0.19384627,0
0.8199786,0.77796865,0
0.59721386,0.86112547,0
0.37362194,0.57883555,1
0.30961853,0.37981036,1
0.5365184,0.6873329,1
0.3135704,0.27075967,0
0.549765,0.09123123,0
0.31120577,0.53999996,1
0.33689874,0.88634944,0
0.3899481,0.87492734,0
0.2529923,0.20021895,0
0.58795905,0.15602258,0
0.46846858,0.6105274,1
0.13902488,0.6830727,0
0.57928914,0.85059226,0
0.2992733,0.5759506,1
0.3067882,0.69649386,1
0.11778145,0.5132671,0
0.59657943,0.3236519,1
0.3323473,0.4239023,1
0.45071164,0.69659567,1
0.26447237,0.53489476,1
0.38516974,0.3697805,1
0.71445256,0.6045232,1
0.8778042,0.385794,0
0.64101833,0.1023481,0
0.48736456,0.37909946,1
0.4918984,0.10384891,0
0.6383894,0.38780466,1
0.3456688,0.45603752,1
0.3115483,0.64122,1
0.5844394,0.10408138,0
0.17325738,0.30028087,0
0.8043242,0.6254356,0
0.6166623,0.63886976,1
0.2662538,0.87541217,0
0.599642,0.33098713,1
0.45723596,0.3262513,1
0.3193441,0.48436064,1
0.41362607,0.6113052,1
0.44549128,0.6852129,1
0.86351067,0.6181225,0
0.51146287,0.7192097,1
0.31659636,0.6452692,1
0.3612282,0.41803274,1
0.8514945,0.65301317,0
0.4102797,0.31954738,1
0.11665653,0.47663787,0
0.3891795,0.8611528,0
0.8163021,0.3084898,0
0.90177155,0.56030655,0
0.13672176,0.6481525,0
0.45533374,0.895856,0
0.3786319,0.5033367,1
0.62953943,0.19932239,0
0.6916921,0.5702428,1
0.6847821,0.82121766,0
0.33274117,0.40761366,1
0.53512037,0.30379793,1
0.5032376,0.68910414,1
0.35952982,0.52704245,1
0.48851973,0.7252234,1
0.71064144,0.45529315,1
0.35024315,0.42866656,1
0.46480027,0.7026529,1
0.7063717,0.763571,0
0.89949495,0.49123108,0
0.3310782,0.7744839,0
0.8294474,0.41720214,0
0.37385416,0.2030992,0
0.45008692,0.6592871,1
0.27508444,0.84685004,0
0.28317097,0.42536697,1
0.20003915,0.64540344,0
0.58516854,0.70738214,1
0.5247611,0.19820572,0
0.6257716,0.64635926,1
0.20621668,0.2631016,0
0.37467903,0.42856547,1
0.3567899,0.64509857,1
0.8625513,0.61013716,0
0.3384455,0.54601127,1
0.64701104,0.5513629,1
0.41865066,0.37704435,1
0.80357933,0.2749797,0
0.49737078,0.12179903,0
0.7914193,0.22523448,0
0.7285686,0.22735481,0
0.46638492,0.7257458,1
0.23024385,0.23693842,0
0.79413307,0.7070802,0
0.7664121,0.74993604,0
0.3909537,0.6583077,1
0.5309667,0.33331034,1
0.67723465,0.5848418,1
0.31473008,0.19535162,0
0.2311675,0.24513705,0
0.5290011,0.3194086,1
0.37846705,0.59182125,1
0.38874784,0.38314992,1
0.69378275,0.5780558,1
0.68355256,0.8560603,0
0.61431557,0.6691162,1
0.55336183,0.91588104,0
0.50692654,0.25804508,1
0.13425186,0.4212455,0
0.16200486,0.31700984,0
0.42395598,0.34621137,1
0.61452234,0.3443891,1
0.7734724,0.34918988,0
0.6632487,0.5985865,1
0.5658355,0.34612176,1
0.36180726,0.93371385,0
0.22878343,0.3151815,0
0.45791328,0.6683319,1
0.1126745,0.50148183,0
0.6609561,0.3506027,1
0.17827933,0.65162235,0
0.8598414,0.5068879,0
0.14402135,0.54566073,0
0.3727654,0.28541118,1
0.64697,0.31987786,1
0.13127352,0.6519278,0
0.1689839,0.69888204,0
0.49051812,0.40365735,1
0.86843,0.538417,0
0.48839945,0.31124136,1
0.24472773,0.58002293,1
0.4538414,0.3319088,1
0.6712252,0.4782466,1
0.8717106,0.30331227,0
0.7267766,0.610315,1
0.43747777,0.32056314,1
0.14620245,0.6501186,0
0.50120544,0.33219847,1
0.7753682,0.722631,0
0.64258146,0.6346781,1
0.4479447,0.2783715,1
0.39758155,0.52033186,1
0.6076409,0.24326235,0
0.6352557,0.28149992,1
0.37920672,0.64585686,1
0.6786397,0.74380046,0
0.872147,0.43425637,0
0.82283795,0.7130087,0
0.31575674,0.61094373,1
0.8536802,0.46454033,0
0.491585,0.31403455,1
0.3360978,0.8433506,0
0.62814444,0.6109898,1
0.14556769,0.6696666,0
0.53026783,0.33020648,1
0.8337581,0.31324345,0
0.4011715,0.6370956,1
0.6872769,0.099147394,0
0.629555,0.2321657,0
0.2596572,0.7860382,0
0.5217291,0.8995737,0
0.65576106,0.34566534,1
0.5090233,0.7050371,1
0.41507283,0.2800411,1
0.38619274,0.39404428,1
0.25275066,0.19117577,0
0.19173953,0.6909684,0
0.1619085,0.27642244,0
0.4719972,0.3528708,1
0.56117296,0.8918898,0
0.23235416,0.28371885,0
0.1909602,0.73473895,0
0.841885,0.36082327,0
0.63120383,0.61360246,1
0.27357554,0.6073193,1
0.68883383,0.55911267,1
0.506379,0.35533327,1
0.7005158,0.24338058,0
0.9009739,0.50640315,0
0.6115616,0.37074313,1
0.122297175,0.6116108,0
0.3318193,0.84617233,0
0.11232753,0.6468864,0
0.17718533,0.62065727,0
0.2328254,0.776802,0
0.3683589,0.46743318,1
0.2937097,0.20245603,0
0.8199646,0.67245865,0
0.5956069,0.5915267,1
0.5170682,0.34063324,1
0.4462786,0.6107728,1
0.21144094,0.28920025,0
0.4450876,0.12554881,0
0.3558703,0.36409298,1
0.13057931,0.5927531,0
0.13769661,0.60835385,0
0.30310872,0.5700433,1
0.6666319,0.5029055,1
0.6268814,0.15975344,0
0.5779108,0.16357675,0
0.27574548,0.8766766,0
0.43181875,0.32534358,1
0.6276329,0.3732765,1
0.4412545,0.9209341,0
0.75993526,0.31821296,0
0.8425071,0.6596767,0
0.8120008,0.47078845,0
0.6247508,0.40547964,1
0.5499285,0.26205996,1
0.6765286,0.7794304,0
0.44013178,0.6871553,1
0.13497601,0.72921205,0
0.4485749,0.90711284,0
0.22158821,0.2574038,0
0.28523996,0.7661092,0
0.2731121,0.5339596,1
0.67773545,0.54015714,1
0.64554894,0.4164696,1
0.6178247,0.34275532,1
0.5257376,0.32440224,1
0.8653743,0.41471943,0
0.6787768,0.42977685,1
0.73098546,0.78006047,0
0.7677631,0.73478025,0
0.1278822,0.7776903,0
0.3283445,0.47432026,1
0.36002308,0.1627784,0
0.51629,0.6201743,1
0.10067541,0.48527038,0
0.2461669,0.7661848,0
0.63513905,0.5300343,1
0.76619464,0.3451744,0
0.43582904,0.7104995,1
0.8279437,0.5937194,0
0.5504725,0.12301867,0
0.640008,0.35714346,1
0.5867496,0.17272566,0
0.77770144,0.6722499,0
0.7477096,0.60470504,1
0.6872961,0.3675859,1
0.22704674,0.77162623,0
0.7342341,0.51076496,1
0.87653106,0.4476559,0
0.5369309,0.6939659,1
0.22050837,0.6619647,0
0.27107248,0.81258065,0
0.64053446,0.40769696,1
0.38264146,0.5704379,1
0.9211179,0.4600871,0
0.86790895,0.51340514,0
0.83685523,0.27120677,0
0.4647695,0.37356952,1
0.9527907,0.52920985,0
0.09699364,0.6431957,0
0.6374463,0.48084491,1
0.7399449,0.5107547,1
0.55032283,0.7190346,1
0.28444588,0.1814112,0
0.68411773,0.59457797,1
0.7302441,0.1577942,0
0.3288924,0.52106917,1
0.8385381,0.39395732,0
0.53822494,0.69406474,1
0.27252394,0.44064435,1
0.81802887,0.44660574,0
0.16373603,0.6711347,0
0.55382437,0.58931184,1
0.40831733,0.36301827,1
0.6970185,0.5354676,1
0.3636259,0.40175492,1
0.43381235,0.08982966,0
0.7102275,0.54444116,1
0.43283844,0.07382013,0
0.8446465,0.71308815,0
0.30475184,0.8159422,0
0.59871566,0.8638572,0
0.57696277,0.7383684,1
0.36776432,0.742748,1
0.4962069,0.8566532,0
0.5980248,0.40253744,1
0.45197764,0.6357162,1
0.36902264,0.19411494,0
0.68944216,0.34164318,1
0.74764717,0.21696235,0
0.6428883,0.50076115,1
0.6397139,0.68267584,1
0.44146305,0.29936314,1
0.6561706,0.3860996,1
0.62073076,0.601317,1
0.49749556,0.71714693,1
0.8244281,0.36439604,0
0.31866887,0.80169547,0
0.27628988,0.17055808,0
0.2879784,0.7656002,0
0.36866564,0.35647783,1
0.6219956,0.43097702,1
0.29393393,0.58330405,1
0.73553556,0.7226779,0
0.62525797,0.27592456,1
0.5186543,0.8710647,0
0.822595,0.38378036,0
0.6320167,0.6378259,1
0.85362136,0.5508672,0
0.2204714,0.79786897,0
0.38920873,0.6644799,1
0.60358596,0.702713,1
0.6103842,0.282693,1
0.73283076,0.5074636,1
0.8227259,0.35180646,0
0.5461572,0.64125645,1
0.9055614,0.56687886,0
0.6493654,0.69922924,1
0.71807265,0.5205361,1
0.88949126,0.4419699,0
0.85417104,0.75933766,0
0.56032324,0.3295655,1
0.21891053,0.6767882,0
0.5326768,0.37054232,1
0.4497586,0.7016595,1
0.29724744,0.81866664,0
0.13428324,0.4263739,0
0.78387356,0.25009137,0
0.50595015,0.67924726,1
0.54571766,0.9303585,0
0.37079942,0.5689933,1
0.5326641,0.38073736,1
0.66948706,0.11964684,0
0.36832267,0.5580291,1
0.2914416,0.34876314,1
0.6410855,0.7362722,1
0.21637572,0.28131145,0
0.3075959,0.73542494,0
0.43626267,0.39708516,1
0.87733006,0.59926873,0
0.3440526,0.526962,1
0.5706151,0.37981415,1
0.4117584,0.56379396,1
0.65826744,0.3510182,1
0.76851386,0.22351941,0
0.25486818,0.7434393,0
0.6935363,0.18928392,0
0.3066487,0.45227724,1
0.18758562,0.35875684,0
0.3494644,0.6097861,1
0.6334632,0.84781706,0
0.66979885,0.46539629,1
0.44918424,0.70088977,1
0.6594442,0.44733137,1
0.55598056,0.36973622,1
0.4073423,0.3407269,1
0.32400566,0.38175336,1
0.57848245,0.31647715,1
0.2799236,0.52444977,1
0.22121389,0.21264698,0
0.60656655,0.72370166,1
0.37663963,0.6917534,1
0.38394213,0.38222563,1
0.4270383,0.32906413,1
0.45052665,0.35007676,1
0.16699666,0.6973757,0
0.5510344,0.33530596,1
0.3964975,0.80195755,0
0.4151485,0.31992385,1
0.79520607,0.7291723,0
0.6078706,0.41204786,1
0.29989266,0.46208644,1
0.65111816,0.15707017,0
0.41286066,0.35256743,1
0.53713727,0.7543679,1
0.66750604,0.8487187,0
0.7530177,0.49082118,1
0.5235703,0.33390498,1
0.33657253,0.5738335,1
0.42442253,0.6337268,1
0.11913746,0.5201074,0
0.32087615,0.6235723,1
0.61705315,0.63519394,1
0.5436524,0.17234878,0
0.18187292,0.36557,0
0.6329829,0.6850347,1
0.4373811,0.68691957,1
0.5545618,0.8582887,0
0.63730526,0.56975776,1
0.12433927,0.4525274,0
0.3511349,0.58984065,1
0.5367097,0.69192696,1
0.39524588,0.6187827,1
0.40761796,0.15157658,0
0.60820174,0.15530194,0
0.8262392,0.67152953,0
0.6888581,0.52614594,1
0.11868164,0.6367763,0
0.5699083,0.27300233,1
0.3973849,0.6564031,1
0.34227854,0.5280312,1
0.14636742,0.53651285,0
0.4803675,0.68821543,1
0.43099704,0.8603306,0
0.496064,0.12704152,0
0.36042976,0.39691794,1
0.48644465,0.37085074,1
0.64781487,0.3854595,1
0.24696493,0.7265513,0
0.4409608,0.645437,1
0.62856054,0.67288035,1
0.2622251,0.7039213,0
0.19753705,0.19496854,0
0.6709659,0.83540815,0
0.3676747,0.37795573,1
0.85852444,0.6433714,0
0.33857545,0.46407127,1
0.7435858,0.19498868,0
0.33499965,0.17093645,0
0.85734874,0.45564052,0
0.19966978,0.5865287,0
0.39387703,0.21254885,0
0.39515254,0.8398768,0
0.4880525,0.3528298,1
0.6085598,0.67404807,1
0.3227351,0.6633341,1
0.17684321,0.2695515,0
0.5756718,0.36001542,1
0.28719932,0.40781602,1
0.8671507,0.7714357,0
